vehicle,time,lat[D.DDD],lon[D.DDD]
veh_5,12:55:58.39,35.7168841,-120.7645559
veh_5,12:55:58.83,35.7168842,-120.7645556
veh_5,12:55:59.27,35.7168843,-120.7645553
veh_5,12:55:59.75,35.7168844,-120.7645551
veh_5,12:56:00.15,35.7168845,-120.7645553
veh_5,12:56:00.90,35.7168843,-120.764555
veh_5,12:56:01.23,35.7168844,-120.7645551
veh_5,12:56:01.75,35.7168847,-120.7645551
veh_5,12:56:02.08,35.7168847,-120.764555
veh_5,12:56:02.51,35.7168849,-120.7645548
veh_5,12:56:02.95,35.7168849,-120.7645547
veh_5,12:56:03.38,35.7168852,-120.7645548
veh_5,12:56:04.02,35.7168848,-120.7645545
veh_5,12:56:04.27,35.7168849,-120.764555
veh_5,12:56:04.59,35.7168848,-120.7645554
veh_5,12:56:05.13,35.7168844,-120.764556
veh_5,12:56:05.38,35.7168845,-120.7645565
veh_5,12:56:06.01,35.7168848,-120.7645562
veh_5,12:56:06.71,35.7168851,-120.7645565
veh_5,12:56:07.52,35.7168851,-120.7645572
veh_5,12:56:08.03,35.7168847,-120.7645574
veh_5,12:56:08.36,35.7168846,-120.7645574
veh_5,12:56:08.89,35.7168844,-120.7645576
veh_5,12:56:09.22,35.7168844,-120.7645582
veh_5,12:56:09.67,35.7168842,-120.7645585
veh_5,12:56:10.08,35.7168841,-120.7645588
veh_5,12:56:11.02,35.7168835,-120.764559
veh_5,12:56:11.41,35.7168834,-120.7645592
veh_5,12:56:11.66,35.7168832,-120.7645591
veh_5,12:56:11.94,35.716883,-120.764559
veh_5,12:56:12.27,35.7168829,-120.7645591
veh_5,12:56:12.93,35.7168822,-120.7645589
veh_5,12:56:13.36,35.7168821,-120.7645589
veh_5,12:56:13.62,35.716882,-120.7645587
veh_5,12:56:13.95,35.7168821,-120.7645588
veh_5,12:56:14.70,35.7168817,-120.7645585
veh_5,12:56:15.15,35.7168824,-120.7645585
veh_5,12:56:15.42,35.7168826,-120.7645582
veh_5,12:56:16.38,35.716883,-120.7645584
veh_5,12:56:16.82,35.7168831,-120.7645583
veh_5,12:56:17.07,35.716883,-120.7645583
veh_5,12:56:17.35,35.7168828,-120.7645582
veh_5,12:56:17.87,35.7168826,-120.764558
veh_5,12:56:18.56,35.716883,-120.7645582
veh_5,12:56:18.86,35.7168828,-120.7645581
veh_5,12:56:19.18,35.7168825,-120.7645577
veh_5,12:56:19.77,35.7168824,-120.7645583
veh_5,12:56:20.49,35.7168823,-120.7645584
veh_5,12:56:20.92,35.7168824,-120.7645586
veh_5,12:56:21.17,35.7168824,-120.7645588
veh_5,12:56:21.61,35.7168823,-120.7645588
veh_5,12:56:22.29,35.7168823,-120.7645585
veh_5,12:56:22.57,35.7168824,-120.7645585
veh_5,12:56:22.91,35.7168825,-120.7645584
veh_5,12:56:23.34,35.7168823,-120.7645585
veh_5,12:56:23.70,35.7168823,-120.7645585
veh_5,12:56:23.98,35.7168823,-120.7645585
veh_5,12:56:24.31,35.7168823,-120.7645585
veh_5,12:56:24.60,35.7168822,-120.7645585
veh_5,12:56:24.88,35.7168823,-120.7645589
veh_5,12:56:25.25,35.7168822,-120.7645592
veh_5,12:56:25.70,35.7168821,-120.7645594
veh_5,12:56:26.03,35.716882,-120.7645598
veh_5,12:56:26.36,35.716882,-120.7645605
veh_5,12:56:26.69,35.7168819,-120.7645608
veh_5,12:56:27.01,35.7168815,-120.7645609
veh_5,12:56:27.42,35.7168815,-120.764561
veh_5,12:56:27.81,35.7168812,-120.7645614
veh_5,12:56:28.06,35.7168811,-120.7645615
veh_5,12:56:28.31,35.7168813,-120.7645621
veh_5,12:56:28.68,35.7168815,-120.7645625
veh_5,12:56:29.16,35.7168818,-120.7645627
veh_5,12:56:29.41,35.7168822,-120.7645627
veh_5,12:56:29.81,35.7168822,-120.7645627
veh_5,12:56:30.24,35.7168822,-120.7645627
veh_5,12:56:30.65,35.7168819,-120.7645623
veh_5,12:56:30.91,35.7168819,-120.7645621
veh_5,12:56:31.15,35.7168821,-120.764562
veh_5,12:56:31.52,35.7168821,-120.7645619
veh_5,12:56:31.80,35.7168822,-120.7645621
veh_5,12:56:32.14,35.7168823,-120.7645619
veh_5,12:56:32.57,35.7168823,-120.7645618
veh_5,12:56:33.28,35.7168819,-120.7645612
veh_5,12:56:33.56,35.7168818,-120.7645613
veh_5,12:56:34.36,35.7168816,-120.7645618
veh_5,12:56:34.74,35.7168816,-120.7645615
veh_5,12:56:34.99,35.7168815,-120.7645612
veh_5,12:56:35.24,35.7168811,-120.7645614
veh_5,12:56:36.02,35.7168806,-120.7645608
veh_5,12:56:36.53,35.716881,-120.7645609
veh_5,12:56:36.99,35.716881,-120.7645608
veh_5,12:56:37.52,35.7168812,-120.7645612
veh_5,12:56:37.89,35.716881,-120.7645608
veh_5,12:56:38.22,35.7168813,-120.7645609
veh_5,12:56:38.72,35.7168813,-120.7645602
veh_5,12:56:39.10,35.7168815,-120.76456
veh_5,12:56:39.34,35.7168815,-120.7645596
veh_5,12:56:40.16,35.7168809,-120.7645589
veh_5,12:56:40.39,35.7168809,-120.7645587
veh_5,12:56:41.29,35.7168804,-120.7645584
veh_5,12:56:41.71,35.71688,-120.7645583
veh_5,12:56:41.96,35.7168801,-120.7645586
veh_5,12:56:42.31,35.7168801,-120.7645586
veh_5,12:56:43.38,35.7168795,-120.7645584
veh_5,12:56:43.65,35.7168787,-120.7645584
veh_5,12:56:45.27,35.7168774,-120.7645587
veh_5,12:56:45.60,35.7168768,-120.7645585
veh_5,12:56:45.86,35.7168763,-120.7645588
veh_5,12:56:46.85,35.7168753,-120.7645586
veh_5,12:56:47.22,35.716875,-120.7645589
veh_5,12:56:47.54,35.7168749,-120.764559
veh_5,12:56:48.66,35.7168752,-120.7645596
veh_5,12:56:48.95,35.7168753,-120.7645594
veh_5,12:56:49.27,35.7168755,-120.7645595
veh_5,12:56:49.68,35.7168756,-120.7645595
veh_5,12:56:50.43,35.7168761,-120.764559
veh_5,12:56:50.84,35.7168763,-120.7645587
veh_5,12:56:51.33,35.7168764,-120.7645585
veh_5,12:56:51.63,35.7168766,-120.7645582
veh_5,12:56:52.73,35.7168767,-120.7645578
veh_5,12:56:53.38,35.7168767,-120.7645579
veh_5,12:56:53.64,35.7168768,-120.7645579
veh_5,12:56:54.28,35.7168768,-120.7645577
veh_5,12:56:54.72,35.7168768,-120.7645578
veh_5,12:56:55.10,35.7168769,-120.7645578
veh_5,12:56:55.79,35.7168766,-120.7645576
veh_5,12:56:56.31,35.7168766,-120.7645575
veh_5,12:56:56.58,35.7168766,-120.7645575
veh_5,12:56:57.46,35.7168767,-120.7645579
veh_5,12:56:57.86,35.7168765,-120.7645578
veh_5,12:56:58.12,35.7168764,-120.7645577
veh_5,12:56:58.36,35.716876,-120.7645574
veh_5,12:56:59.39,35.7168757,-120.7645573
veh_5,12:57:00.02,35.716875,-120.7645565
veh_5,12:57:00.34,35.7168749,-120.7645565
veh_5,12:57:01.67,35.7168749,-120.7645557
veh_5,12:57:02.06,35.716875,-120.7645558
veh_5,12:57:02.40,35.716875,-120.7645558
veh_5,12:57:03.11,35.7168752,-120.7645557
veh_5,12:57:03.40,35.7168753,-120.7645554
veh_5,12:57:04.15,35.7168754,-120.7645552
veh_5,12:57:04.67,35.7168754,-120.7645553
veh_5,12:57:05.04,35.7168755,-120.7645551
veh_5,12:57:05.30,35.7168754,-120.7645552
veh_5,12:57:05.67,35.7168753,-120.7645554
veh_5,12:57:06.09,35.716875,-120.7645556
veh_5,12:57:06.41,35.716875,-120.7645557
veh_5,12:57:07.04,35.7168749,-120.7645551
veh_5,12:57:07.54,35.7168749,-120.7645549
veh_5,12:57:07.81,35.7168748,-120.7645551
veh_5,12:57:08.09,35.7168749,-120.7645549
veh_5,12:57:08.56,35.7168751,-120.764555
veh_5,12:57:08.82,35.716875,-120.764555
veh_5,12:57:09.60,35.7168754,-120.7645548
veh_5,12:57:10.05,35.7168757,-120.764555
veh_5,12:57:10.34,35.7168757,-120.7645553
veh_5,12:57:10.67,35.7168756,-120.7645554
veh_5,12:57:11.01,35.7168756,-120.7645553
veh_5,12:57:11.34,35.7168757,-120.7645549
veh_5,12:57:11.59,35.7168759,-120.7645548
veh_5,12:57:11.84,35.7168757,-120.7645545
veh_5,12:57:12.63,35.7168756,-120.7645548
veh_5,12:57:12.99,35.7168755,-120.764555
veh_5,12:57:13.24,35.7168755,-120.764555
veh_5,12:57:14.87,35.7168757,-120.764555
veh_5,12:57:15.50,35.7168758,-120.7645553
veh_5,12:57:16.38,35.7168759,-120.7645552
veh_5,12:57:16.68,35.7168761,-120.7645552
veh_5,12:57:17.05,35.7168761,-120.7645553
veh_5,12:57:17.66,35.7168762,-120.7645551
veh_5,12:57:18.94,35.7168764,-120.7645553
veh_5,12:57:19.75,35.7168762,-120.7645557
veh_5,12:57:20.02,35.7168759,-120.7645555
veh_5,12:57:20.36,35.7168758,-120.7645558
veh_5,12:57:20.72,35.7168761,-120.7645565
veh_5,12:57:21.16,35.7168758,-120.7645563
veh_5,12:57:21.66,35.7168756,-120.7645562
veh_5,12:57:22.29,35.7168752,-120.764556
veh_5,12:57:22.54,35.7168754,-120.7645558
veh_5,12:57:22.80,35.7168756,-120.7645557
veh_5,12:57:23.07,35.7168757,-120.7645561
veh_5,12:57:23.30,35.7168755,-120.7645559
veh_5,12:57:23.86,35.7168753,-120.7645556
veh_5,12:57:24.13,35.7168752,-120.7645552
veh_5,12:57:24.63,35.7168753,-120.7645553
veh_5,12:57:25.06,35.7168751,-120.764555
veh_5,12:57:25.49,35.716875,-120.7645553
veh_5,12:57:25.83,35.7168749,-120.7645552
veh_5,12:57:26.20,35.7168749,-120.7645556
veh_5,12:57:26.46,35.716875,-120.764556
veh_5,12:57:26.95,35.7168749,-120.764556
veh_5,12:57:27.38,35.7168749,-120.764556
veh_5,12:57:27.84,35.716875,-120.7645562
veh_5,12:57:28.24,35.7168751,-120.7645563
veh_5,12:57:28.58,35.7168753,-120.7645565
veh_5,12:57:28.84,35.7168754,-120.7645568
veh_5,12:57:29.17,35.7168756,-120.7645572
veh_5,12:57:29.50,35.7168757,-120.7645573
veh_5,12:57:30.34,35.7168762,-120.7645578
veh_5,12:57:31.11,35.7168769,-120.7645579
veh_5,12:57:31.36,35.7168768,-120.7645578
veh_5,12:57:31.69,35.7168766,-120.7645575
veh_5,12:57:32.31,35.7168766,-120.7645577
veh_5,12:57:32.55,35.7168766,-120.7645578
veh_5,12:57:32.79,35.7168763,-120.7645577
veh_5,12:57:33.10,35.7168764,-120.7645577
veh_5,12:57:33.44,35.7168763,-120.7645574
veh_5,12:57:34.05,35.7168764,-120.764557
veh_5,12:57:34.32,35.7168762,-120.7645566
veh_5,12:57:34.64,35.7168761,-120.7645564
veh_5,12:57:35.79,35.7168761,-120.7645563
veh_5,12:57:36.09,35.7168762,-120.7645563
veh_5,12:57:36.42,35.716876,-120.7645561
veh_5,12:57:36.69,35.7168757,-120.764556
veh_5,12:57:37.30,35.7168755,-120.7645556
veh_5,12:57:37.93,35.7168758,-120.7645558
veh_5,12:57:38.18,35.7168759,-120.7645558
veh_5,12:57:38.42,35.7168759,-120.764556
veh_5,12:57:38.75,35.7168755,-120.7645558
veh_5,12:57:39.04,35.7168756,-120.7645557
veh_5,12:57:39.42,35.7168756,-120.7645558
veh_5,12:57:39.92,35.7168755,-120.7645558
veh_5,12:57:41.60,35.7168752,-120.7645555
veh_5,12:57:42.01,35.7168753,-120.7645555
veh_5,12:57:42.27,35.7168753,-120.7645554
veh_5,12:57:42.51,35.7168754,-120.7645552
veh_5,12:57:42.88,35.7168753,-120.7645553
veh_5,12:57:43.56,35.7168751,-120.7645553
veh_5,12:57:43.81,35.7168745,-120.7645551
veh_5,12:57:44.19,35.7168745,-120.7645549
veh_5,12:57:44.88,35.7168737,-120.7645554
veh_5,12:57:45.17,35.7168735,-120.7645555
veh_5,12:57:45.67,35.7168732,-120.7645555
veh_5,12:57:46.16,35.7168728,-120.7645553
veh_5,12:57:46.41,35.7168725,-120.7645553
veh_5,12:57:46.90,35.7168723,-120.7645555
veh_5,12:57:47.34,35.7168719,-120.7645551
veh_5,12:57:47.85,35.7168713,-120.7645548
veh_5,12:57:48.29,35.7168712,-120.7645548
veh_5,12:57:49.08,35.7168709,-120.7645546
veh_5,12:57:49.70,35.7168705,-120.7645551
veh_5,12:57:50.14,35.7168704,-120.7645554
veh_5,12:57:50.52,35.7168706,-120.7645554
veh_5,12:57:50.87,35.7168706,-120.7645554
veh_5,12:57:51.25,35.7168707,-120.7645552
veh_5,12:57:51.86,35.7168709,-120.7645551
veh_5,12:57:52.41,35.7168709,-120.7645551
veh_5,12:57:53.29,35.7168713,-120.7645551
veh_5,12:57:53.54,35.7168713,-120.7645552
veh_5,12:57:54.69,35.7168711,-120.7645552
veh_5,12:57:55.01,35.7168715,-120.7645551
veh_5,12:57:55.33,35.7168716,-120.7645554
veh_5,12:57:55.70,35.7168718,-120.7645558
veh_5,12:57:56.16,35.7168718,-120.7645554
veh_5,12:57:56.53,35.716872,-120.7645552
veh_5,12:57:57.23,35.7168719,-120.7645553
veh_5,12:57:57.65,35.7168723,-120.7645556
veh_5,12:57:58.30,35.7168723,-120.7645554
veh_5,12:57:58.77,35.7168727,-120.7645552
veh_5,12:57:59.30,35.7168728,-120.7645557
veh_5,12:57:59.53,35.7168731,-120.7645556
veh_5,12:57:59.95,35.7168733,-120.7645555
veh_5,12:58:00.21,35.7168736,-120.7645553
veh_5,12:58:00.46,35.7168738,-120.7645554
veh_5,12:58:00.82,35.7168735,-120.7645551
veh_5,12:58:01.16,35.7168738,-120.7645553
veh_5,12:58:01.58,35.7168742,-120.7645554
veh_5,12:58:02.20,35.7168751,-120.7645554
veh_5,12:58:02.63,35.7168754,-120.7645553
veh_5,12:58:02.92,35.716876,-120.7645552
veh_5,12:58:03.22,35.7168763,-120.7645552
veh_5,12:58:03.47,35.7168765,-120.7645558
veh_5,12:58:03.72,35.7168766,-120.7645559
veh_5,12:58:04.62,35.7168771,-120.7645568
veh_5,12:58:04.96,35.7168768,-120.7645565
veh_5,12:58:05.84,35.7168771,-120.7645567
veh_5,12:58:06.35,35.7168771,-120.7645568
veh_5,12:58:06.88,35.7168772,-120.7645571
veh_5,12:58:07.23,35.7168775,-120.7645576
veh_5,12:58:07.54,35.7168776,-120.7645577
veh_5,12:58:07.85,35.7168773,-120.7645576
veh_5,12:58:08.31,35.7168772,-120.7645576
veh_5,12:58:08.77,35.7168771,-120.7645575
veh_5,12:58:10.52,35.7168766,-120.7645585
veh_5,12:58:11.53,35.716877,-120.7645586
veh_5,12:58:11.92,35.716877,-120.764559
veh_5,12:58:12.36,35.7168772,-120.764559
veh_5,12:58:12.82,35.7168772,-120.7645591
veh_5,12:58:13.23,35.7168773,-120.7645591
veh_5,12:58:13.65,35.7168772,-120.7645594
veh_5,12:58:15.40,35.7168776,-120.7645594
veh_5,12:58:15.80,35.7168777,-120.7645593
veh_5,12:58:16.06,35.7168777,-120.7645592
veh_5,12:58:16.43,35.7168776,-120.7645593
veh_5,12:58:17.02,35.7168772,-120.7645594
veh_5,12:58:17.34,35.7168773,-120.7645596
veh_5,12:58:17.97,35.7168772,-120.7645599
veh_5,12:58:18.29,35.7168773,-120.7645598
veh_5,12:58:18.59,35.7168773,-120.7645596
veh_5,12:58:18.94,35.7168773,-120.7645595
veh_5,12:58:19.72,35.7168776,-120.7645593
veh_5,12:58:19.98,35.7168778,-120.7645591
veh_5,12:58:20.36,35.7168785,-120.764559
veh_5,12:58:20.58,35.7168787,-120.7645585
veh_5,12:58:21.55,35.7168788,-120.7645581
veh_5,12:58:22.16,35.716879,-120.7645583
veh_5,12:58:22.78,35.7168793,-120.764558
veh_5,12:58:23.27,35.7168796,-120.7645582
veh_5,12:58:23.75,35.7168796,-120.7645581
veh_5,12:58:24.73,35.7168795,-120.7645582
veh_5,12:58:25.19,35.7168793,-120.7645581
veh_5,12:58:25.71,35.7168791,-120.7645584
veh_5,12:58:26.24,35.7168793,-120.7645587
veh_5,12:58:26.68,35.7168795,-120.7645588
veh_5,12:58:27.33,35.7168795,-120.7645588
veh_5,12:58:27.69,35.7168796,-120.7645589
veh_5,12:58:28.32,35.7168792,-120.7645589
veh_5,12:58:28.74,35.7168787,-120.7645595
veh_5,12:58:29.29,35.7168785,-120.7645595
veh_5,12:58:29.65,35.7168785,-120.7645598
veh_5,12:58:30.13,35.7168784,-120.76456
veh_5,12:58:30.47,35.7168784,-120.7645605
veh_5,12:58:31.35,35.7168787,-120.7645611
veh_5,12:58:32.05,35.7168788,-120.7645615
veh_5,12:58:32.38,35.7168785,-120.764562
veh_5,12:58:32.80,35.7168782,-120.7645623
veh_5,12:58:33.27,35.7168779,-120.7645623
veh_5,12:58:33.78,35.7168779,-120.7645627
veh_5,12:58:34.53,35.7168773,-120.7645628
veh_5,12:58:35.11,35.7168775,-120.7645629
veh_5,12:58:35.45,35.7168774,-120.7645629
veh_5,12:58:36.03,35.7168772,-120.7645633
veh_5,12:58:36.46,35.7168771,-120.7645631
veh_5,12:58:36.86,35.7168772,-120.764563
veh_5,12:58:37.15,35.7168769,-120.7645632
veh_5,12:58:37.58,35.7168767,-120.764563
veh_5,12:58:37.93,35.7168769,-120.764563
veh_5,12:58:38.66,35.7168774,-120.7645625
veh_5,12:58:39.24,35.7168774,-120.7645624
veh_5,12:58:39.49,35.7168772,-120.7645622
veh_5,12:58:40.78,35.7168769,-120.7645618
veh_5,12:58:41.27,35.7168767,-120.7645617
veh_5,12:58:41.54,35.7168766,-120.7645617
veh_5,12:58:41.87,35.7168766,-120.7645618
veh_5,12:58:42.14,35.7168761,-120.7645616
veh_5,12:58:42.57,35.7168759,-120.7645617
veh_5,12:58:43.05,35.7168755,-120.7645614
veh_5,12:58:43.39,35.7168753,-120.7645611
veh_5,12:58:43.64,35.7168752,-120.7645606
veh_5,12:58:43.93,35.7168752,-120.7645603
veh_5,12:58:44.27,35.7168752,-120.7645601
veh_5,12:58:44.64,35.7168757,-120.7645604
veh_5,12:58:44.91,35.7168753,-120.7645601
veh_5,12:58:45.39,35.7168753,-120.7645601
veh_5,12:58:45.62,35.7168754,-120.7645601
veh_5,12:58:46.00,35.7168751,-120.7645596
veh_5,12:58:46.32,35.7168751,-120.7645592
veh_5,12:58:46.59,35.7168755,-120.7645592
veh_5,12:58:46.91,35.7168757,-120.7645589
veh_5,12:58:47.35,35.7168757,-120.7645589
veh_5,12:58:47.99,35.7168755,-120.7645591
veh_5,12:58:48.65,35.7168759,-120.7645594
veh_5,12:58:49.26,35.7168758,-120.7645598
veh_5,12:58:49.63,35.7168765,-120.7645601
veh_5,12:58:50.07,35.7168765,-120.7645603
veh_5,12:58:50.36,35.7168765,-120.7645601
veh_5,12:58:50.68,35.7168766,-120.7645604
veh_5,12:58:50.92,35.7168767,-120.7645605
veh_5,12:58:51.20,35.7168767,-120.7645603
veh_5,12:58:51.53,35.7168767,-120.7645605
veh_5,12:58:52.12,35.7168763,-120.7645601
veh_5,12:58:52.69,35.7168754,-120.7645601
veh_5,12:58:53.11,35.716875,-120.76456
veh_5,12:58:53.56,35.7168747,-120.7645599
veh_5,12:58:54.75,35.716874,-120.7645597
veh_5,12:58:55.18,35.7168737,-120.7645595
veh_5,12:58:55.62,35.7168737,-120.7645593
veh_5,12:58:55.99,35.7168738,-120.7645592
veh_5,12:58:56.43,35.7168739,-120.7645589
veh_5,12:58:56.69,35.7168741,-120.7645591
veh_5,12:58:57.58,35.716874,-120.764559
veh_5,12:58:57.93,35.7168742,-120.7645592
veh_5,12:58:58.29,35.7168742,-120.7645593
veh_5,12:58:58.63,35.7168743,-120.7645594
veh_5,12:58:58.87,35.7168744,-120.7645594
veh_5,12:58:59.13,35.7168742,-120.7645595
veh_5,12:58:59.40,35.7168741,-120.7645595
veh_5,12:58:59.82,35.7168742,-120.7645595
veh_5,12:59:00.55,35.716874,-120.7645603
veh_5,12:59:00.98,35.7168746,-120.7645606
veh_5,12:59:01.35,35.7168744,-120.7645603
veh_5,12:59:02.05,35.7168741,-120.7645601
veh_5,12:59:02.38,35.7168739,-120.7645602
veh_5,12:59:02.81,35.716874,-120.7645602
veh_5,12:59:03.75,35.716874,-120.76456
veh_5,12:59:04.00,35.7168743,-120.7645599
veh_5,12:59:04.76,35.7168738,-120.764559
veh_5,12:59:05.30,35.7168739,-120.7645585
veh_5,12:59:05.56,35.7168741,-120.7645583
veh_5,12:59:06.05,35.7168741,-120.7645583
veh_5,12:59:06.67,35.7168745,-120.7645584
veh_5,12:59:07.29,35.7168742,-120.7645586
veh_5,12:59:07.54,35.7168743,-120.7645584
veh_5,12:59:08.13,35.7168747,-120.7645587
veh_5,12:59:08.42,35.7168747,-120.7645588
veh_5,12:59:08.67,35.7168748,-120.7645589
veh_5,12:59:09.28,35.7168752,-120.7645587
veh_5,12:59:09.55,35.7168752,-120.7645587
veh_5,12:59:09.94,35.7168752,-120.7645586
veh_5,12:59:10.20,35.7168751,-120.7645584
veh_5,12:59:10.90,35.7168752,-120.7645582
veh_5,12:59:11.50,35.7168756,-120.7645586
veh_5,12:59:12.53,35.7168754,-120.7645587
veh_5,12:59:12.75,35.7168754,-120.7645587
veh_5,12:59:13.01,35.7168756,-120.7645586
veh_5,12:59:13.37,35.7168754,-120.7645584
veh_5,12:59:13.77,35.7168753,-120.7645583
veh_5,12:59:14.02,35.7168753,-120.7645583
veh_5,12:59:14.29,35.7168755,-120.764558
veh_5,12:59:14.54,35.7168755,-120.7645578
veh_5,12:59:14.79,35.7168754,-120.7645576
veh_5,12:59:15.21,35.7168755,-120.7645576
veh_5,12:59:15.62,35.7168754,-120.7645574
veh_5,12:59:16.07,35.7168752,-120.7645575
veh_5,12:59:16.50,35.7168752,-120.7645576
veh_5,12:59:16.84,35.7168751,-120.7645574
veh_5,12:59:17.12,35.716875,-120.7645574
veh_5,12:59:17.48,35.7168749,-120.7645574
veh_5,12:59:17.99,35.7168752,-120.764557
veh_5,12:59:18.40,35.7168751,-120.7645568
veh_5,12:59:18.65,35.7168749,-120.7645565
veh_5,12:59:18.99,35.7168748,-120.7645564
veh_5,12:59:19.28,35.7168749,-120.7645566
veh_5,12:59:19.53,35.7168754,-120.764555
veh_5,12:59:19.95,35.7168747,-120.7645546
veh_5,12:59:20.21,35.7168748,-120.7645549
veh_5,12:59:20.58,35.7168752,-120.7645549
veh_5,12:59:21.03,35.7168759,-120.7645549
veh_5,12:59:21.43,35.7168762,-120.7645552
veh_5,12:59:21.86,35.7168764,-120.764555
veh_5,12:59:22.33,35.7168765,-120.7645548
veh_5,12:59:22.60,35.7168767,-120.7645549
veh_5,12:59:22.99,35.7168762,-120.764555
veh_5,12:59:23.47,35.7168763,-120.7645548
veh_5,12:59:24.10,35.7168764,-120.7645552
veh_5,12:59:24.55,35.7168765,-120.764555
veh_5,12:59:24.86,35.7168766,-120.7645546
veh_5,12:59:25.50,35.7168768,-120.7645542
veh_5,12:59:25.77,35.7168765,-120.7645546
veh_5,12:59:26.28,35.7168766,-120.7645546
veh_5,12:59:26.53,35.7168763,-120.7645552
veh_5,12:59:26.89,35.7168762,-120.7645553
veh_5,12:59:27.28,35.716876,-120.7645558
veh_5,12:59:27.54,35.7168761,-120.7645558
veh_5,12:59:27.79,35.7168763,-120.7645559
veh_5,12:59:28.14,35.7168764,-120.7645559
veh_5,12:59:28.57,35.7168767,-120.7645555
veh_5,12:59:28.94,35.7168766,-120.764556
veh_5,12:59:29.26,35.7168766,-120.7645561
veh_5,12:59:29.54,35.7168765,-120.7645562
veh_5,12:59:29.91,35.7168766,-120.7645568
veh_5,12:59:30.29,35.7168766,-120.7645569
veh_5,12:59:30.60,35.7168763,-120.7645572
veh_5,12:59:31.42,35.7168759,-120.7645573
veh_5,12:59:31.76,35.7168758,-120.7645576
veh_5,12:59:32.04,35.7168757,-120.764558
veh_5,12:59:32.37,35.7168757,-120.7645583
veh_5,12:59:32.74,35.7168756,-120.7645585
veh_5,12:59:33.02,35.7168755,-120.7645585
veh_5,12:59:33.28,35.7168752,-120.764559
veh_5,12:59:33.90,35.7168751,-120.7645593
veh_5,12:59:34.16,35.7168748,-120.7645594
veh_5,12:59:34.52,35.7168746,-120.7645593
veh_5,12:59:34.78,35.7168745,-120.7645591
veh_5,12:59:35.05,35.7168748,-120.764559
veh_5,12:59:35.40,35.7168748,-120.7645591
veh_5,12:59:35.83,35.7168746,-120.7645592
veh_5,12:59:36.07,35.7168745,-120.7645593
veh_5,12:59:36.47,35.7168745,-120.7645593
veh_5,12:59:36.78,35.7168747,-120.7645591
veh_5,12:59:37.12,35.7168749,-120.7645592
veh_5,12:59:37.36,35.7168751,-120.764559
veh_5,12:59:37.94,35.7168753,-120.7645586
veh_5,12:59:38.17,35.716875,-120.7645593
veh_5,12:59:38.60,35.7168749,-120.7645593
veh_5,12:59:38.86,35.7168748,-120.7645598
veh_5,12:59:39.10,35.716875,-120.76456
veh_5,12:59:39.80,35.7168747,-120.7645604
veh_5,12:59:40.28,35.7168745,-120.7645602
veh_5,12:59:40.77,35.7168744,-120.7645602
veh_5,12:59:41.34,35.7168744,-120.7645601
veh_5,12:59:41.59,35.7168743,-120.7645604
veh_5,12:59:41.96,35.7168743,-120.7645603
veh_5,12:59:42.28,35.7168743,-120.7645604
veh_5,12:59:42.82,35.7168743,-120.7645603
veh_5,12:59:43.29,35.7168742,-120.7645602
veh_5,12:59:43.53,35.7168742,-120.7645603
veh_5,12:59:43.80,35.7168742,-120.7645602
veh_5,12:59:44.13,35.7168742,-120.7645603
veh_5,12:59:44.41,35.7168744,-120.7645604
veh_5,12:59:44.89,35.7168745,-120.7645604
veh_5,12:59:45.34,35.7168746,-120.7645602
veh_5,12:59:46.54,35.7168744,-120.7645603
veh_5,12:59:46.87,35.7168743,-120.7645606
veh_5,12:59:47.76,35.7168743,-120.7645609
veh_5,12:59:48.32,35.7168747,-120.7645609
veh_5,12:59:48.61,35.716875,-120.764561
veh_5,12:59:49.03,35.7168752,-120.7645613
veh_5,12:59:49.30,35.7168757,-120.7645612
veh_5,12:59:49.71,35.7168758,-120.7645613
veh_5,12:59:50.11,35.716876,-120.7645614
veh_5,12:59:50.67,35.7168764,-120.7645613
veh_5,12:59:51.27,35.7168763,-120.764562
veh_5,12:59:51.56,35.7168763,-120.7645615
veh_5,12:59:51.90,35.7168765,-120.7645614
veh_5,12:59:52.15,35.7168768,-120.7645611
veh_5,12:59:52.45,35.7168773,-120.7645614
veh_5,12:59:53.21,35.7168779,-120.7645616
veh_5,12:59:53.49,35.716878,-120.7645616
veh_5,12:59:53.90,35.7168781,-120.7645618
veh_5,12:59:54.14,35.7168783,-120.7645618
veh_5,12:59:54.43,35.7168783,-120.7645619
veh_5,12:59:54.79,35.7168782,-120.7645616
veh_5,12:59:55.06,35.7168781,-120.7645616
veh_5,12:59:55.42,35.7168781,-120.7645612
veh_5,12:59:55.66,35.7168777,-120.7645613
veh_5,12:59:55.94,35.7168777,-120.7645612
veh_5,12:59:56.19,35.7168778,-120.7645608
veh_5,12:59:56.53,35.7168776,-120.7645608
veh_5,12:59:56.81,35.7168774,-120.7645608
veh_5,12:59:57.16,35.7168774,-120.7645607
veh_5,12:59:57.68,35.7168775,-120.7645604
veh_5,12:59:58.01,35.7168774,-120.7645611
veh_5,12:59:58.28,35.7168774,-120.7645608
veh_5,12:59:58.66,35.7168772,-120.7645606
veh_5,12:59:59.35,35.7168771,-120.7645605
veh_5,12:59:59.63,35.716877,-120.7645604
veh_5,12:59:59.96,35.7168772,-120.7645602
veh_5,13:00:00.21,35.7168772,-120.76456
veh_5,13:00:00.59,35.7168772,-120.7645599
veh_5,13:00:00.85,35.7168772,-120.7645597
